osm_id,osm_type,city,lat,lon,name,tourism,wheelchair,name:de,name:en,name:ja_kana,name:ja_rm,KSJ2:ADS,KSJ2:AdminArea,KSJ2:PubFacAdmin,note,note:ja,source,source_ref,wikidata,wikipedia,opening_hours,wikimedia_commons,wikipedia:ja,name:km,addr:block_number,addr:city,addr:neighbourhood,addr:postcode,addr:province,addr:quarter,addr:suburb,fee,name:ja,attraction,amenity,name:ko,level,museum,addr:floor,contact:facebook,contact:instagram,contact:phone,name:ja-Latn,website,name:zh,landuse,official_name,artwork_type,material,operator,playground,playground:theme,check_date,addr:housenumber,addr:street,internet_access,internet_access:fee,payment:cash,payment:credit_cards,payment:debit_cards,payment:qr_code,alt_name,description,smoking,leisure,building,layer,source:ja,building:levels,ele,height,historic,architect,architect:wikidata,operator:type,natural,name:es,phone,barrier,alt_name:en,brand,brand:en,brand:wikidata,operator:wikidata,name:fr,opening_hours:covid19,area,old_name,addr:full,fax,fence_type,advertising,foot,highway,surface,type
2400197319,node,Nagoya,35.1687334,136.8971053,ギャラリー名芳洞,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400199730,node,Nagoya,35.1678538,136.8960033,アートシップ,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400200210,node,Nagoya,35.1658926,136.8955558,ギャラリー A・C・S,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400224040,node,Nagoya,35.1660184,136.8974370,名古屋画廊,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400225453,node,Nagoya,35.1678484,136.8983742,さいとう画廊,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400225454,node,Nagoya,35.1677748,136.8979868,弥栄画廊,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401049828,node,Nagoya,35.1686741,136.9006470,日動画廊,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401052024,node,Nagoya,35.1670275,136.9014492,岩勝画廊,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401055655,node,Nagoya,35.1651364,136.9026806,KENJI TAKI GALLERY,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401055659,node,Nagoya,35.1649589,136.9026432,ギャラリー聚,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401055662,node,Nagoya,35.1651553,136.9026824,ギャラリー顕美子,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401060464,node,Nagoya,35.1655883,136.9050638,国際デザインセンター,museum,,,International Design Center Nagoya,,,,,,,,,,Q6050127,en:International Design Centre Nagoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401065045,node,Nagoya,35.1643918,136.9065189,ギャルリーくさ笛,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401065046,node,Nagoya,35.1650321,136.9069123,橋本美術,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,하시모토 미술,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401065936,node,Nagoya,35.1662610,136.9069486,妙香園画廊,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401067269,node,Nagoya,35.1656329,136.9120645,サロンギャラリー余白,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401069301,node,Nagoya,35.1668472,136.9145239,GALLERY MOCA,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401069758,node,Nagoya,35.1640779,136.9082523,ギャラリー尋屋,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401070086,node,Nagoya,35.1589700,136.9096314,ガレリア　フィナルテ,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077844981,node,Nagoya,35.1786445,136.8798837,ノリタケミュージアム,museum,,,Noritake Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079296324,node,Nagoya,35.1784030,136.8813799,ノリタケの森　ギャラリー,museum,,,Noritake Gallery,,,,,,,,,,,,Tu-Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315663702,node,Nagoya,35.1706509,136.9557387,揚輝荘,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485306897,node,Nagoya,35.1253921,136.9089619,,attraction,,,Atsuta Jingu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571849689,node,Nagoya,35.1526702,136.8973576,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松原宾馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872715799,node,Nagoya,35.0653145,136.9552978,展望台,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044179,node,Nagoya,35.0587701,136.9565775,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044180,node,Nagoya,35.0584561,136.9581774,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044181,node,Nagoya,35.0584177,136.9562113,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044182,node,Nagoya,35.0586548,136.9583491,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044183,node,Nagoya,35.0583013,136.9572480,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044184,node,Nagoya,35.0586142,136.9574599,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044185,node,Nagoya,35.0584001,136.9570039,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044186,node,Nagoya,35.0581004,136.9581774,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044501,node,Nagoya,35.0585878,136.9565386,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044502,node,Nagoya,35.0590731,136.9566941,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044503,node,Nagoya,35.0586032,136.9579816,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044504,node,Nagoya,35.0586493,136.9586978,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044505,node,Nagoya,35.0582673,136.9566190,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044506,node,Nagoya,35.0582805,136.9585100,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044507,node,Nagoya,35.0583771,136.9577134,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044508,node,Nagoya,35.0631677,136.9579816,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044509,node,Nagoya,35.0633323,136.9581667,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044510,node,Nagoya,35.0628932,136.9580326,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044511,node,Nagoya,35.0630557,136.9581157,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044512,node,Nagoya,35.0637560,136.9585851,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044513,node,Nagoya,35.0635079,136.9586817,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044514,node,Nagoya,35.0635211,136.9584429,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044515,node,Nagoya,35.0632467,136.9584751,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044516,node,Nagoya,35.0633938,136.9586790,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044517,node,Nagoya,35.0631742,136.9582471,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044518,node,Nagoya,35.0633696,136.9583517,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044519,node,Nagoya,35.0635782,136.9583142,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875044520,node,Nagoya,35.0628735,136.9582445,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875045621,node,Nagoya,35.0631062,136.9583973,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875045622,node,Nagoya,35.0636550,136.9586307,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047349,node,Nagoya,35.0627900,136.9576624,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047350,node,Nagoya,35.0629371,136.9573218,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047351,node,Nagoya,35.0624915,136.9573271,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047352,node,Nagoya,35.0629327,136.9577590,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047353,node,Nagoya,35.0625551,136.9576302,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047354,node,Nagoya,35.0626847,136.9574425,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047355,node,Nagoya,35.0627330,136.9578448,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875047356,node,Nagoya,35.0628383,136.9572708,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922289890,node,Nagoya,35.0503982,136.8445917,オブザベーション・タワー,attraction,,,Observation Tower,,,,,,,,,,,,,,,,,,,,,,,,,drop_tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922289891,node,Nagoya,35.0505894,136.8440949,ミニランド,attraction,,,Miniland,,,,,,,,,,,,,,,,,,,,,,,,,amusement_ride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922289895,node,Nagoya,35.0502918,136.8419740,レスキュー・アカデミー,attraction,,,Rescue Academy,,,,,,,,,,,,,,,,,,,,,,,,,amusement_ride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922289897,node,Nagoya,35.0500492,136.8428420,ザ・ドラゴン,attraction,,,The Dragon,,,,,,,,,,,,,,,,,,,,,,,,,roller_coaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922289898,node,Nagoya,35.0508664,136.8451153,ビルド・アンド・テスト,attraction,,,Build+Test,,,,,,,,,,,,,,,,,,,,,,,,,amusement_ride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922289899,node,Nagoya,35.0512931,136.8448004,レゴニンジャゴー・ライブ,attraction,,,Ninjago,,,,,,,,,,,,,,,,,,,,,,,,,amusement_ride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929666235,node,Nagoya,35.1801397,136.9158910,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038235886,node,Nagoya,35.1518357,136.8983939,印章歴史館,museum,,,,,,,,,,,,,Q21652519,ja:印章歴史館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151476825,node,Nagoya,35.1624007,136.9110756,Spazio Rita,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://spazio-rita.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212664518,node,Nagoya,35.1593589,136.9010990,大須,attraction,,,Osu Shopping Street,,,,,,,,,,Q8081716,en:Ōsu,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296408386,node,Nagoya,35.1710573,136.9198961,ヤマザキマザック美術館,museum,yes,,Yamazaki Mazak Museum,,,,,,,,,,Q11345132,ja:ヤマザキマザック美術館,,Category:Yamazaki Mazak Museum of Art,,,,,,,,,,,,,,,,,,,,,,https://www.mazak-art.com/english/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297266496,node,Nagoya,35.1830174,136.9230892,三菱UFJ銀行貨幣資料館,museum,,,Mitsubishi UFJ Money Museum,,,,,,,,,,Q4856192,ja:三菱UFJ銀行貨幣資料館,,Category:MUFG Bank Money & Ukiyo-e Museum,,,,,,,,,,,,,,,,,,,,,,https://www.bk.mufg.jp/csr/contribution/kids/gallery/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336357024,node,Nagoya,35.1947195,136.9119374,ネックス・プラザ,museum,,,,,,,,,,,knowledge,,Q11325393,ja:ネックス・プラザ,,Category:NEX PLAZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587108721,node,Nagoya,35.1952519,136.8696598,,attraction,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677680199,node,Nagoya,35.1887520,136.9470995,名古屋市役所市民経済局 市民ギャラリー矢田,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753177330,node,Nagoya,35.1644265,136.9082378,松坂屋美術館,museum,yes,,,,,,,,,,,,,ja:松坂屋美術館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398372355,node,Nagoya,35.1711192,136.9096696,オアシス21,viewpoint,,,oasis 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398372360,node,Nagoya,35.1723163,136.9083634,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398525639,node,Nagoya,35.1613585,136.9652181,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953430086,node,Nagoya,35.1595971,136.9025657,,attraction,,,Koi Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054470245,node,Nagoya,35.1761503,136.8907615,ギャラリー　わや,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345757486,node,Nagoya,35.0009978,136.9496690,超ビックスライダー,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7628055986,node,Nagoya,35.1818729,136.9148723,百花百草,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7842091185,node,Nagoya,35.1638272,136.9083936,占いの館 千里眼,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9384842991,node,Nagoya,35.1425734,136.9001051,旧名古屋ボストン美術館,museum,,,,,,,,,,,,,,,,,,,１,名古屋市,１丁目１町,,,金山町,中区,,,,,,,nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9817775117,node,Nagoya,35.1552551,136.9141123,あいち銭湯資料館,museum,,,,,,,,,,,,,Q56305473,ja:あいち銭湯資料館,Mo-Fr 10:00-16:00,Category:Aichi Sento Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680703855,node,Nagoya,35.2502003,136.8854428,昭和日常博物館,museum,,,,,,,,,,,,,Q11514080,ja:昭和日常博物館,,,,,,,,,,,,,,,,,,history,,,,,,,,,北名古屋市 歴史民俗資料館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11038751182,node,Nagoya,35.1539731,136.9792920,ズーボの石像,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statue,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903391,node,Nagoya,35.1571816,136.9755818,セイロンゾウ,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903392,node,Nagoya,35.1570428,136.9758541,インドゾウ,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903393,node,Nagoya,35.1569569,136.9761351,セイロンゾウ,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903394,node,Nagoya,35.1563327,136.9760535,red kangaroo,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,アカカンガルー,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903395,node,Nagoya,35.1565516,136.9758422,ベネットアカクビワラビー,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903396,node,Nagoya,35.1567301,136.9764745,スマトラトラ,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903397,node,Nagoya,35.1563744,136.9766616,スマトラオランウータン,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045903400,node,Nagoya,35.1559314,136.9759208,シセンレッサーパンダ,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045907419,node,Nagoya,35.1547914,136.9772929,giraffe,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,アミメキリン,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045907420,node,Nagoya,35.1545229,136.9783711,koala,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,コアラ,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045907421,node,Nagoya,35.1536240,136.9783389,Tapir,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,ダチョウ,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045907527,node,Nagoya,35.1540647,136.9784449,大型インコ,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
